3528-9470-0050-2081,8888502081,Male,19-05-1962,Housewife,Surabaya,108700,USA,Single,18225400,19-10-2001
3528-9470-0050-2082,8888502082,Female,02-08-1995,Civil Servant,Jakarta,620300,India,Married,14879600,05-03-2007
3528-9470-0050-2083,8888502083,Male,25-06-1979,Self Employee,Medan,153300,Indonesia,Married,1476500,12-03-2013
3528-9470-0050-2084,8888502084,Male,18-05-1999,Self Employee,Banjar,501000,India,Single,11069400,05-06-2013
3528-9470-0050-2085,8888502085,Male,15-12-1998,Housewife,Semarang,167700,Indonesia,Married,15952400,31-03-2003
3528-9470-0050-2086,8888502086,Male,23-08-1993,Civil Servant,Purwokerto,788900,Indonesia,Married,17881000,11-06-2002
3528-9470-0050-2087,8888502087,Male,17-05-1962,Civil Servant,Palembang,411200,Indonesia,Married,8675400,30-12-2012
3528-9470-0050-2088,8888502088,Female,05-03-1982,Housewife,Purwokerto,837000,Indonesia,Single,2613900,27-09-2004
3528-9470-0050-2089,8888502089,Female,28-01-1971,Others,Palembang,831100,UK,Married,6644600,15-12-2013
3528-9470-0050-2090,8888502090,Female,20-10-1964,Civil Servant,Semarang,385100,Indonesia,Married,2576300,16-06-2013
3528-9470-0050-2091,8888502091,Female,23-01-1963,Housewife,Semarang,263900,Indonesia,Married,18022500,23-05-2000
3528-9470-0050-2092,8888502092,Female,16-12-1975,Others,Tasik,754100,Indonesia,Married,13022900,20-05-2013
3528-9470-0050-2093,8888502093,Male,01-08-1958,Private Employee,Padang,454100,UK,Single,16818000,16-08-2006
3528-9470-0050-2094,8888502094,Male,16-11-1994,Civil Servant,Padang,392600,Australia,Married,4606000,03-06-2001
3528-9470-0050-2095,8888502095,Male,16-09-1961,Civil Servant,Purwokerto,611100,Indonesia,Married,14034800,07-08-2001
3528-9470-0050-2096,8888502096,Female,12-07-1970,Housewife,Yogyakarta,403300,Indonesia,Single,4431900,22-12-2006
3528-9470-0050-2097,8888502097,Female,23-11-1956,Housewife,Padang,433900,China,Divorced,14002800,27-07-2014
3528-9470-0050-2098,8888502098,Male,19-01-1952,Self Employee,Semarang,670600,Indonesia,Married,8566000,10-09-2017
3528-9470-0050-2099,8888502099,Female,18-06-1997,Civil Servant,Jakarta,125100,Australia,Married,1361500,07-10-2003
3528-9470-0050-2100,8888502100,Female,06-10-1957,Others,Tasik,217700,Indonesia,Married,11581200,10-09-2010
3528-9470-0050-2101,8888502101,Male,11-12-1998,Civil Servant,Semarang,521300,Singapore,Married,13916000,08-03-2000
3528-9470-0050-2102,8888502102,Male,22-05-1961,Private Employee,Banjar,416500,Singapore,Married,6492900,10-03-2004
3528-9470-0050-2103,8888502103,Female,10-11-1956,Self Employee,Banjar,263400,Indonesia,Single,19330700,23-04-2016
3528-9470-0050-2104,8888502104,Male,09-10-1968,Civil Servant,Purwokerto,274900,Indonesia,Single,3174700,13-09-2013
3528-9470-0050-2105,8888502105,Male,27-09-1958,Professional,Bandung,733500,Indonesia,Married,2383100,07-12-2011
3528-9470-0050-2106,8888502106,Male,11-07-1969,Civil Servant,Purwokerto,428600,Indonesia,Single,4098100,19-09-2005
3528-9470-0050-2107,8888502107,Male,11-05-1968,Professional,Purwokerto,881200,Indonesia,Married,9245400,04-06-2004
3528-9470-0050-2108,8888502108,Female,09-11-1965,Professional,Medan,659600,Indonesia,Married,13989900,20-04-2010
3528-9470-0050-2109,8888502109,Female,07-01-1961,Others,Medan,266500,Indonesia,Married,14009800,17-01-2005
3528-9470-0050-2110,8888502110,Male,30-01-1970,Others,Jakarta,768600,Indonesia,Married,12752100,16-04-2011
3528-9470-0050-2111,8888502111,Male,30-07-1989,Professional,Semarang,843500,Indonesia,Single,9431600,29-10-2015
3528-9470-0050-2112,8888502112,Male,18-04-1989,Professional,Medan,425700,Singapore,Single,15736500,09-02-2011
3528-9470-0050-2113,8888502113,Male,07-02-1965,Civil Servant,Bandung,608200,Indonesia,Married,6603800,04-12-2008
3528-9470-0050-2114,8888502114,Male,22-12-1978,Self Employee,Palembang,223700,Indonesia,Married,8218900,24-11-2008
3528-9470-0050-2115,8888502115,Male,03-08-1971,Self Employee,Bandung,438500,Indonesia,Married,13034700,20-01-2008
3528-9470-0050-2116,8888502116,Male,23-11-1988,Others,Tasik,759600,Indonesia,Single,1666400,21-08-2007
3528-9470-0050-2117,8888502117,Male,27-03-1987,Professional,Purwokerto,849700,Indonesia,Married,6346900,23-10-2002
3528-9470-0050-2118,8888502118,Male,05-02-1957,Housewife,Semarang,769600,Indonesia,Married,8140700,05-09-2001
3528-9470-0050-2119,8888502119,Female,05-12-1952,Housewife,Bandung,789300,Japan,Married,1565800,14-04-2002
3528-9470-0050-2120,8888502120,Male,24-08-1977,Civil Servant,Banjar,341900,Indonesia,Single,18933000,22-10-2001
3528-9470-0050-2121,8888502121,Male,15-12-1982,Housewife,Padang,399000,China,Married,10716800,17-02-2000
3528-9470-0050-2122,8888502122,Male,04-05-1971,Others,Banjar,232700,Indonesia,Married,2271800,14-07-2014
3528-9470-0050-2123,8888502123,Female,02-11-1984,Student,Surabaya,266500,USA,Married,2199600,07-04-2005
3528-9470-0050-2124,8888502124,Female,30-12-1996,Private Employee,Yogyakarta,510400,Indonesia,Married,15700200,30-04-2015
3528-9470-0050-2125,8888502125,Female,30-03-1953,Professional,Surabaya,292900,India,Divorced,10159200,17-09-2000
3528-9470-0050-2126,8888502126,Female,13-09-1996,Private Employee,Medan,352700,Indonesia,Married,1463200,03-04-2007
3528-9470-0050-2127,8888502127,Male,16-06-1985,Civil Servant,Yogyakarta,701200,UK,Married,16820700,09-02-2010
3528-9470-0050-2128,8888502128,Male,12-01-2000,Civil Servant,Medan,222300,Indonesia,Single,16002100,23-11-2011
3528-9470-0050-2129,8888502129,Female,02-11-1971,Civil Servant,Palembang,709600,Indonesia,Married,14509000,07-06-2014
3528-9470-0050-2130,8888502130,Male,26-10-1960,Professional,Medan,645200,Indonesia,Divorced,15397000,31-12-2017
3528-9470-0050-2131,8888502131,Male,26-09-2000,Professional,Jakarta,196700,Indonesia,Married,12820000,21-03-2002
3528-9470-0050-2132,8888502132,Female,13-01-1989,Self Employee,Medan,817100,Indonesia,Single,14352400,03-07-2008
3528-9470-0050-2133,8888502133,Male,18-02-1983,Civil Servant,Tasik,281000,Indonesia,Married,8162900,02-04-2015
3528-9470-0050-2134,8888502134,Male,19-02-1965,Housewife,Medan,463800,Indonesia,Married,16070500,21-02-2008
3528-9470-0050-2135,8888502135,Female,04-01-1988,Housewife,Yogyakarta,542000,Indonesia,Married,13642800,02-03-2012
3528-9470-0050-2136,8888502136,Male,20-03-1972,Self Employee,Surabaya,578400,India,Married,8103500,24-07-2005
3528-9470-0050-2137,8888502137,Male,22-05-1957,Self Employee,Palembang,405800,Indonesia,Single,5001100,24-03-2001
3528-9470-0050-2138,8888502138,Male,18-04-1983,Professional,Palembang,463000,UK,Married,1031200,26-01-2014
3528-9470-0050-2139,8888502139,Male,06-11-1965,Others,Medan,423200,Indonesia,Single,4084600,20-03-2005
3528-9470-0050-2140,8888502140,Female,10-06-1967,Civil Servant,Tasik,697300,Indonesia,Married,15556200,21-03-2010
3528-9470-0050-2141,8888502141,Female,01-06-1985,Civil Servant,Padang,161300,China,Single,13058900,17-08-2012
3528-9470-0050-2142,8888502142,Female,21-07-1985,Civil Servant,Semarang,260800,Indonesia,Married,4360600,17-09-2017
3528-9470-0050-2143,8888502143,Male,02-05-1987,Civil Servant,Medan,837200,Singapore,Married,11338500,07-06-2014
3528-9470-0050-2144,8888502144,Female,05-08-1955,Professional,Jakarta,233900,UK,Married,3818700,14-01-2006
3528-9470-0050-2145,8888502145,Male,09-04-1964,Others,Tasik,216300,Indonesia,Married,3948700,05-12-2003
3528-9470-0050-2146,8888502146,Female,07-06-1986,Professional,Jakarta,300700,Indonesia,Single,17408700,25-06-2004
3528-9470-0050-2147,8888502147,Female,15-02-2000,Professional,Banjar,302800,Australia,Married,19791800,18-02-2017
3528-9470-0050-2148,8888502148,Female,04-08-1959,Self Employee,Padang,881000,Indonesia,Married,11416500,11-04-2010
3528-9470-0050-2149,8888502149,Female,24-05-1956,Private Employee,Yogyakarta,543500,Indonesia,Married,1032100,03-06-2016
3528-9470-0050-2150,8888502150,Male,29-04-1959,Housewife,Semarang,714600,Indonesia,Married,9278300,21-09-2006
3528-9470-0050-2151,8888502151,Male,12-01-1990,Professional,Banjar,674600,Singapore,Single,4573200,25-03-2015
3528-9470-0050-2152,8888502152,Male,03-08-1953,Housewife,Purwokerto,725200,Indonesia,Married,9651200,02-03-2013
3528-9470-0050-2153,8888502153,Female,18-07-1966,Civil Servant,Semarang,732100,Japan,Single,1341500,24-10-2012
3528-9470-0050-2154,8888502154,Male,15-03-1952,Civil Servant,Padang,385200,Indonesia,Single,9059800,28-08-2008
3528-9470-0050-2155,8888502155,Male,23-05-1984,Housewife,Palembang,354400,Indonesia,Married,7849300,01-12-2000
3528-9470-0050-2156,8888502156,Male,03-07-1963,Professional,Medan,210700,Indonesia,Married,15710300,25-06-2016
3528-9470-0050-2157,8888502157,Female,29-03-1968,Private Employee,Medan,499900,China,Married,16252100,18-10-2017
3528-9470-0050-2158,8888502158,Male,24-05-1961,Housewife,Medan,208300,Indonesia,Married,2815200,25-03-2010
3528-9470-0050-2159,8888502159,Male,14-05-1998,Housewife,Semarang,504600,Indonesia,Married,10871900,14-03-2007
3528-9470-0050-2160,8888502160,Male,13-02-1993,Professional,Surabaya,301000,Indonesia,Married,1526100,16-05-2005
3528-9470-0050-2161,8888502161,Male,30-11-1980,Civil Servant,Padang,406500,Indonesia,Divorced,2903600,23-10-2008
3528-9470-0050-2162,8888502162,Male,25-07-1979,Professional,Banjar,155900,Malaysia,Married,6312500,03-06-2003
3528-9470-0050-2163,8888502163,Female,05-09-1987,Professional,Semarang,259800,Indonesia,Married,19774300,05-09-2012
3528-9470-0050-2164,8888502164,Male,13-12-1954,Professional,Palembang,841700,Indonesia,Married,16386100,06-02-2010
3528-9470-0050-2165,8888502165,Male,27-03-1959,Civil Servant,Purwokerto,365200,Indonesia,Married,9372500,30-05-2014
3528-9470-0050-2166,8888502166,Male,26-07-1980,Professional,Banjar,537800,Indonesia,Single,9510200,27-02-2016
3528-9470-0050-2167,8888502167,Female,16-01-1992,Others,Jakarta,140200,Indonesia,Married,4118700,19-08-2003
3528-9470-0050-2168,8888502168,Female,05-06-1988,Housewife,Surabaya,722800,Indonesia,Married,10290800,25-02-2009
3528-9470-0050-2169,8888502169,Male,21-05-1994,Professional,Jakarta,755800,Australia,Married,1593500,15-08-2007
3528-9470-0050-2170,8888502170,Male,11-04-1993,Self Employee,Jakarta,264800,Indonesia,Married,1791200,20-06-2016
3528-9470-0050-2171,8888502171,Male,12-04-1956,Housewife,Purwokerto,863300,Indonesia,Married,11193100,23-10-2017
3528-9470-0050-2172,8888502172,Male,06-02-1995,Professional,Palembang,641400,Indonesia,Married,4064600,09-07-2009
3528-9470-0050-2173,8888502173,Female,26-09-1984,Housewife,Bandung,536800,Indonesia,Married,18031700,11-09-2010
3528-9470-0050-2174,8888502174,Male,27-04-1971,Self Employee,Purwokerto,111000,Indonesia,Married,1948300,19-07-2010
3528-9470-0050-2175,8888502175,Male,15-01-1995,Student,Jakarta,756800,Indonesia,Married,19057600,15-06-2003
3528-9470-0050-2176,8888502176,Female,12-08-1970,Others,Padang,464200,Indonesia,Married,17214300,22-09-2013
3528-9470-0050-2177,8888502177,Female,22-01-1958,Professional,Palembang,358300,Indonesia,Married,6104000,09-08-2001
3528-9470-0050-2178,8888502178,Male,23-07-1978,Professional,Palembang,576400,Indonesia,Married,16917400,14-04-2005
3528-9470-0050-2179,8888502179,Male,01-09-1975,Others,Palembang,571100,Indonesia,Married,3341600,08-01-2004
3528-9470-0050-2180,8888502180,Male,25-02-1960,Civil Servant,Tasik,790000,Australia,Divorced,19538500,26-04-2017
3528-9470-0050-2181,8888502181,Male,26-03-1982,Professional,Yogyakarta,274300,Indonesia,Married,5351900,19-09-2013
3528-9470-0050-2182,8888502182,Male,13-05-1965,Civil Servant,Semarang,748900,Indonesia,Married,5262200,25-09-2011
3528-9470-0050-2183,8888502183,Male,02-06-1990,Professional,Medan,492000,Indonesia,Married,8791200,12-10-2006
3528-9470-0050-2184,8888502184,Female,21-04-1970,Housewife,Bandung,711800,Singapore,Married,1487300,07-06-2001
3528-9470-0050-2185,8888502185,Male,19-03-1967,Professional,Padang,855200,Indonesia,Married,12362500,03-11-2015
3528-9470-0050-2186,8888502186,Male,11-04-1971,Civil Servant,Surabaya,567500,Indonesia,Married,16409200,19-02-2008
3528-9470-0050-2187,8888502187,Male,01-03-1974,Professional,Tasik,552700,Australia,Married,16565200,29-07-2011
3528-9470-0050-2188,8888502188,Male,01-07-1989,Private Employee,Banjar,579900,USA,Single,11271800,30-03-2010
3528-9470-0050-2189,8888502189,Male,17-12-1974,Housewife,Bandung,500100,USA,Married,2440400,23-11-2001
3528-9470-0050-2190,8888502190,Male,03-09-1985,Professional,Padang,884500,Indonesia,Married,11631000,23-09-2002
3528-9470-0050-2191,8888502191,Female,10-04-1976,Housewife,Medan,446600,Indonesia,Married,6282200,28-11-2006
3528-9470-0050-2192,8888502192,Female,03-11-1967,Housewife,Semarang,164100,Indonesia,Married,6722800,02-10-2001
3528-9470-0050-2193,8888502193,Male,04-02-1986,Professional,Palembang,149700,Indonesia,Married,13030500,08-10-2016
3528-9470-0050-2194,8888502194,Male,11-09-1976,Housewife,Surabaya,527700,USA,Divorced,12781700,30-08-2002
3528-9470-0050-2195,8888502195,Male,17-05-1992,Professional,Bandung,339600,Indonesia,Married,3818100,04-01-2013
3528-9470-0050-2196,8888502196,Female,28-08-1995,Housewife,Padang,216300,Australia,Married,15901000,07-10-2006
3528-9470-0050-2197,8888502197,Female,20-06-1979,Private Employee,Banjar,198800,Japan,Married,3888400,03-12-2001
3528-9470-0050-2198,8888502198,Male,20-11-1990,Civil Servant,Bandung,763600,Indonesia,Married,8780600,16-04-2007
3528-9470-0050-2199,8888502199,Female,25-04-1999,Professional,Padang,283200,Indonesia,Married,19852300,22-04-2004
3528-9470-0050-2200,8888502200,Male,01-05-1957,Civil Servant,Bandung,232800,Indonesia,Divorced,17455500,28-10-2006
3528-9470-0050-2201,8888502201,Female,01-01-1975,Private Employee,Banjar,808300,Indonesia,Married,7003900,11-04-2017
3528-9470-0050-2202,8888502202,Female,31-05-1952,Professional,Medan,359000,Singapore,Married,18847000,25-01-2008
3528-9470-0050-2203,8888502203,Male,01-03-1979,Self Employee,Banjar,626100,Indonesia,Married,12164700,28-12-2015
3528-9470-0050-2204,8888502204,Female,16-08-1976,Professional,Medan,416900,Singapore,Single,15734000,28-04-2013
3528-9470-0050-2205,8888502205,Male,22-02-1980,Private Employee,Bandung,817900,Indonesia,Married,15271700,14-03-2012
3528-9470-0050-2206,8888502206,Male,10-01-1952,Housewife,Jakarta,444300,Indonesia,Divorced,8484100,16-09-2011
3528-9470-0050-2207,8888502207,Female,14-02-1965,Housewife,Padang,227300,Indonesia,Married,4682600,26-02-2000
3528-9470-0050-2208,8888502208,Male,28-03-1956,Professional,Surabaya,641600,Indonesia,Single,6641700,16-09-2015
3528-9470-0050-2209,8888502209,Male,17-10-1981,Civil Servant,Tasik,859100,Indonesia,Married,8913400,28-09-2013
3528-9470-0050-2210,8888502210,Female,15-12-1965,Student,Semarang,775700,Indonesia,Married,19214100,14-12-2009
3528-9470-0050-2211,8888502211,Female,30-07-1963,Housewife,Padang,468600,Indonesia,Married,2277900,20-06-2002
3528-9470-0050-2212,8888502212,Female,30-09-1962,Professional,Medan,411600,Indonesia,Divorced,5250900,22-03-2017
3528-9470-0050-2213,8888502213,Male,21-02-1998,Others,Medan,266900,Indonesia,Married,5650000,14-11-2013
3528-9470-0050-2214,8888502214,Male,06-06-1982,Housewife,Medan,197400,Indonesia,Married,18061400,02-04-2004
3528-9470-0050-2215,8888502215,Male,15-07-1970,Civil Servant,Padang,666800,Indonesia,Single,5313700,06-12-2003
3528-9470-0050-2216,8888502216,Female,23-11-1961,Civil Servant,Banjar,626700,Indonesia,Married,2160100,08-10-2003
3528-9470-0050-2217,8888502217,Male,20-11-1984,Student,Padang,593200,India,Married,1623400,20-01-2008
3528-9470-0050-2218,8888502218,Male,28-03-1994,Housewife,Medan,504800,Malaysia,Married,17788500,07-08-2001
3528-9470-0050-2219,8888502219,Female,28-04-1998,Self Employee,Tasik,886400,Indonesia,Single,9940900,21-05-2015
3528-9470-0050-2220,8888502220,Male,28-09-1965,Student,Jakarta,743100,Indonesia,Married,19603600,13-03-2014
3528-9470-0050-2221,8888502221,Male,30-03-1998,Civil Servant,Medan,518400,Indonesia,Single,12068100,26-07-2015
3528-9470-0050-2222,8888502222,Male,19-11-1991,Civil Servant,Surabaya,106100,Indonesia,Divorced,11879000,04-01-2008
3528-9470-0050-2223,8888502223,Male,01-06-1962,Professional,Tasik,152000,Indonesia,Married,13145500,02-06-2005
3528-9470-0050-2224,8888502224,Male,16-10-1978,Professional,Padang,136900,Indonesia,Married,1310800,12-03-2001
3528-9470-0050-2225,8888502225,Male,03-07-1956,Civil Servant,Purwokerto,564300,Malaysia,Married,2733200,23-03-2014
3528-9470-0050-2226,8888502226,Female,31-10-1992,Professional,Palembang,685700,Indonesia,Married,9273000,16-12-2011
3528-9470-0050-2227,8888502227,Female,13-05-1965,Civil Servant,Medan,461000,Indonesia,Single,3545300,25-10-2006
3528-9470-0050-2228,8888502228,Male,08-02-1965,Civil Servant,Padang,466300,Indonesia,Married,11115700,27-04-2010
3528-9470-0050-2229,8888502229,Female,23-01-1979,Private Employee,Medan,806900,Indonesia,Married,16054600,15-08-2003
3528-9470-0050-2230,8888502230,Male,17-11-1999,Private Employee,Tasik,466100,Indonesia,Married,16850700,25-08-2014
3528-9470-0050-2231,8888502231,Female,22-11-1963,Professional,Semarang,595900,Indonesia,Married,13937200,06-12-2010
3528-9470-0050-2232,8888502232,Female,30-04-1994,Professional,Jakarta,233700,Indonesia,Single,18316100,19-11-2014
3528-9470-0050-2233,8888502233,Male,24-09-1952,Professional,Bandung,388200,Indonesia,Single,17076300,17-02-2009
3528-9470-0050-2234,8888502234,Male,17-03-2000,Private Employee,Yogyakarta,470500,Indonesia,Single,7667100,03-05-2014
3528-9470-0050-2235,8888502235,Male,16-06-1988,Civil Servant,Padang,536700,Indonesia,Married,7593000,17-12-2002
3528-9470-0050-2236,8888502236,Male,19-09-1986,Housewife,Bandung,749000,Indonesia,Divorced,10783000,01-09-2001
3528-9470-0050-2237,8888502237,Female,18-11-1997,Student,Banjar,429600,Indonesia,Married,10122800,16-02-2011
3528-9470-0050-2238,8888502238,Female,16-07-1974,Private Employee,Padang,585600,India,Married,7936700,21-09-2016
3528-9470-0050-2239,8888502239,Male,18-09-1979,Housewife,Banjar,473800,Indonesia,Married,16307500,26-01-2000
3528-9470-0050-2240,8888502240,Male,29-06-1960,Professional,Purwokerto,291000,Indonesia,Married,17820000,09-06-2011
3528-9470-0050-2241,8888502241,Male,18-05-1998,Others,Surabaya,743600,China,Married,8220500,02-06-2000
3528-9470-0050-2242,8888502242,Female,04-02-1982,Housewife,Palembang,623600,Indonesia,Married,17767200,24-11-2005
3528-9470-0050-2243,8888502243,Female,15-06-1976,Housewife,Yogyakarta,820200,Indonesia,Single,17194600,13-08-2004
3528-9470-0050-2244,8888502244,Female,02-03-1973,Others,Medan,471000,Indonesia,Married,4772700,15-06-2010
3528-9470-0050-2245,8888502245,Male,29-07-1997,Housewife,Jakarta,746600,Thailand,Single,7270100,29-07-2010
3528-9470-0050-2246,8888502246,Male,15-12-1973,Civil Servant,Semarang,785200,Indonesia,Married,12644500,30-01-2010
3528-9470-0050-2247,8888502247,Male,08-05-1991,Professional,Yogyakarta,823800,Indonesia,Married,4234300,11-11-2016
3528-9470-0050-2248,8888502248,Female,15-06-1984,Professional,Jakarta,794900,Japan,Married,19388400,04-04-2004
3528-9470-0050-2249,8888502249,Female,17-06-1976,Professional,Medan,571400,Malaysia,Married,2968000,11-06-2015
3528-9470-0050-2250,8888502250,Male,19-12-1986,Housewife,Jakarta,721900,Indonesia,Married,6666500,30-10-2010
3528-9470-0050-2251,8888502251,Male,01-10-1976,Professional,Palembang,580300,Indonesia,Married,7570200,11-07-2008
3528-9470-0050-2252,8888502252,Male,12-02-1964,Student,Semarang,625200,Indonesia,Single,19924500,24-03-2002
3528-9470-0050-2253,8888502253,Male,03-04-1953,Student,Jakarta,779900,Indonesia,Married,12478600,16-04-2001
3528-9470-0050-2254,8888502254,Female,02-08-1953,Housewife,Jakarta,398200,Indonesia,Married,6528200,16-04-2009
3528-9470-0050-2255,8888502255,Male,19-09-1995,Civil Servant,Banjar,846000,Indonesia,Married,3555300,08-06-2006
3528-9470-0050-2256,8888502256,Male,12-05-1989,Professional,Medan,544300,Indonesia,Single,12009000,25-06-2010
3528-9470-0050-2257,8888502257,Male,03-02-1965,Professional,Medan,675100,Indonesia,Divorced,5855600,19-02-2012
3528-9470-0050-2258,8888502258,Male,03-05-1985,Civil Servant,Banjar,354800,USA,Married,8255300,03-05-2008
3528-9470-0050-2259,8888502259,Male,02-05-1973,Professional,Bandung,649000,Indonesia,Single,19549700,10-01-2012
3528-9470-0050-2260,8888502260,Male,25-07-1985,Civil Servant,Banjar,716500,Japan,Married,19249300,22-04-2009
3528-9470-0050-2261,8888502261,Male,11-08-1997,Professional,Banjar,814300,Indonesia,Married,13214600,14-10-2001
3528-9470-0050-2262,8888502262,Male,01-09-1952,Student,Palembang,570400,Indonesia,Divorced,17689000,23-12-2003
3528-9470-0050-2263,8888502263,Male,17-03-1970,Professional,Purwokerto,703400,Indonesia,Married,15467100,30-10-2004
3528-9470-0050-2264,8888502264,Male,26-04-1973,Private Employee,Semarang,250500,Indonesia,Married,1591500,02-04-2011
3528-9470-0050-2265,8888502265,Female,12-06-1971,Civil Servant,Tasik,120700,Indonesia,Married,8654200,09-03-2014
3528-9470-0050-2266,8888502266,Male,25-01-1972,Professional,Yogyakarta,324400,Malaysia,Married,18720400,21-03-2012
3528-9470-0050-2267,8888502267,Female,24-04-1998,Civil Servant,Bandung,620300,Indonesia,Married,17071900,03-10-2013
3528-9470-0050-2268,8888502268,Female,30-07-1970,Housewife,Medan,762400,Indonesia,Married,6430300,11-07-2012
3528-9470-0050-2269,8888502269,Female,05-01-1983,Professional,Semarang,397100,Malaysia,Married,7928700,08-10-2006
3528-9470-0050-2270,8888502270,Male,13-05-1960,Civil Servant,Yogyakarta,659800,Indonesia,Married,3274700,14-07-2003
3528-9470-0050-2271,8888502271,Male,23-03-1981,Civil Servant,Bandung,321300,Indonesia,Single,7025800,14-11-2003
3528-9470-0050-2272,8888502272,Male,17-09-1975,Others,Padang,537500,Indonesia,Divorced,1467600,03-06-2016
3528-9470-0050-2273,8888502273,Male,31-07-1966,Student,Medan,637000,Indonesia,Married,18869200,20-12-2003
3528-9470-0050-2274,8888502274,Female,12-10-1993,Housewife,Purwokerto,645100,Indonesia,Married,6045700,20-11-2000
3528-9470-0050-2275,8888502275,Male,07-09-1986,Civil Servant,Bandung,850800,Indonesia,Married,10685100,25-02-2014
3528-9470-0050-2276,8888502276,Male,31-05-1985,Housewife,Bandung,893200,Indonesia,Married,16322700,19-10-2001
3528-9470-0050-2277,8888502277,Female,26-07-1978,Civil Servant,Banjar,338000,Indonesia,Married,15556000,28-09-2011
3528-9470-0050-2278,8888502278,Male,08-02-1977,Self Employee,Yogyakarta,237200,Thailand,Married,10980200,20-05-2005
3528-9470-0050-2279,8888502279,Female,26-01-1978,Housewife,Jakarta,587900,Indonesia,Married,15647000,08-03-2013
3528-9470-0050-2280,8888502280,Male,12-08-1969,Housewife,Surabaya,741400,Indonesia,Single,3890600,23-11-2006
3528-9470-0050-2281,8888502281,Male,03-12-1999,Housewife,Yogyakarta,614600,Japan,Married,12240300,15-05-2000
3528-9470-0050-2282,8888502282,Female,06-04-1963,Housewife,Purwokerto,143800,Indonesia,Divorced,14512200,09-02-2011
3528-9470-0050-2283,8888502283,Female,22-08-1950,Professional,Medan,459700,Indonesia,Married,10047000,18-02-2002
3528-9470-0050-2284,8888502284,Female,24-08-1995,Professional,Medan,151200,Indonesia,Divorced,10453000,23-06-2014
3528-9470-0050-2285,8888502285,Male,03-01-1958,Civil Servant,Jakarta,709500,Indonesia,Married,9015900,14-09-2000
3528-9470-0050-2286,8888502286,Male,18-10-1999,Housewife,Bandung,285900,Malaysia,Married,17547300,25-08-2009
3528-9470-0050-2287,8888502287,Male,18-06-1994,Housewife,Medan,553300,Indonesia,Married,6605600,12-06-2006
3528-9470-0050-2288,8888502288,Male,06-12-1963,Professional,Bandung,111100,Australia,Married,8535900,17-12-2012
3528-9470-0050-2289,8888502289,Male,09-12-1954,Civil Servant,Semarang,307200,Indonesia,Married,18241600,30-03-2000
3528-9470-0050-2290,8888502290,Female,18-09-1973,Others,Semarang,860100,Indonesia,Divorced,3197200,18-05-2011
3528-9470-0050-2291,8888502291,Male,04-01-1959,Housewife,Semarang,128500,Indonesia,Single,14424900,15-06-2010
3528-9470-0050-2292,8888502292,Male,27-06-1966,Housewife,Semarang,891800,Indonesia,Married,19520300,08-08-2010
3528-9470-0050-2293,8888502293,Male,25-01-1996,Professional,Bandung,446100,Indonesia,Married,19712300,17-12-2014
3528-9470-0050-2294,8888502294,Male,23-05-1970,Professional,Jakarta,401400,Indonesia,Married,14264400,13-03-2011
3528-9470-0050-2295,8888502295,Male,26-03-1990,Professional,Jakarta,230500,Indonesia,Single,15535900,29-06-2002
3528-9470-0050-2296,8888502296,Male,11-10-1952,Private Employee,Purwokerto,608100,Australia,Divorced,13000600,18-11-2002
3528-9470-0050-2297,8888502297,Male,03-06-1997,Housewife,Padang,630900,Indonesia,Single,15581600,22-02-2008
3528-9470-0050-2298,8888502298,Female,21-10-1969,Professional,Purwokerto,445700,Indonesia,Married,7475500,16-05-2011
3528-9470-0050-2299,8888502299,Male,03-08-1981,Housewife,Medan,101600,Indonesia,Married,3195000,23-04-2009
3528-9470-0050-2300,8888502300,Male,04-06-1975,Housewife,Medan,382300,Indonesia,Married,19894900,25-02-2017
3528-9470-0050-2301,8888502301,Male,27-01-1963,Housewife,Surabaya,145100,USA,Married,14033200,05-02-2013
3528-9470-0050-2302,8888502302,Male,29-04-1971,Professional,Medan,792100,Indonesia,Single,16467000,09-06-2007
3528-9470-0050-2303,8888502303,Male,07-06-1976,Housewife,Purwokerto,194800,Indonesia,Married,5931400,04-02-2010
3528-9470-0050-2304,8888502304,Male,15-04-1970,Housewife,Semarang,106000,Japan,Married,3303600,17-01-2012
3528-9470-0050-2305,8888502305,Female,30-12-1993,Civil Servant,Jakarta,364000,Indonesia,Married,17703200,11-07-2013
3528-9470-0050-2306,8888502306,Male,18-08-2000,Housewife,Semarang,565300,Indonesia,Married,15518400,21-12-2009
3528-9470-0050-2307,8888502307,Female,15-05-1987,Housewife,Surabaya,585500,Indonesia,Married,2343300,28-07-2010
3528-9470-0050-2308,8888502308,Male,18-03-1975,Housewife,Medan,803000,Indonesia,Married,19119400,04-05-2015
3528-9470-0050-2309,8888502309,Male,21-09-1998,Professional,Padang,866500,Indonesia,Divorced,16851400,10-06-2015
3528-9470-0050-2310,8888502310,Male,30-11-1981,Self Employee,Tasik,278500,Indonesia,Married,16037500,22-07-2005
3528-9470-0050-2311,8888502311,Male,04-03-1987,Private Employee,Yogyakarta,384300,Indonesia,Married,11645300,27-10-2016
3528-9470-0050-2312,8888502312,Male,03-12-1990,Others,Medan,791300,Indonesia,Married,1385900,19-08-2012
3528-9470-0050-2313,8888502313,Male,03-05-2000,Professional,Banjar,547800,Indonesia,Married,6283600,08-02-2007
