3528-9470-0058-0974,Gold,209700,IDR,2563,15-02-2016,Retail Foreign
3528-9470-0058-0253,Gold,1288900,SGD,8517,07-02-2016,Retail Foreign
3528-9470-0052-0875,Gold,374300,IDR,1043,08-02-2016,Retail Domestic
3528-9470-0058-0012,Classic,503000,IDR,3551,17-02-2016,Retail Foreign
3528-9470-0053-0602,Platinum,872200,IDR,3098,21-02-2016,Retail Foreign
3528-9470-0057-0596,Classic,856600,IDR,8691,12-02-2016,Retail Foreign
3528-9470-0054-0196,Gold,1483000,IDR,7022,08-02-2016,Online Transaction
3528-9470-0058-0986,Cashback,228600,IDR,6347,08-02-2016,Retail Foreign
3528-9470-0055-0115,Platinum,998300,IDR,1158,05-02-2016,Retail Foreign
3528-9470-0053-0934,Classic,1077600,IDR,7004,20-02-2016,Online Transaction
3528-9470-0055-0752,Cashback,1510400,SGD,8564,05-02-2016,Retail Foreign
3528-9470-0056-0604,Cashback,562800,SGD,5181,20-02-2016,Retail Domestic
3528-9470-0050-0200,Classic,1234100,IDR,6108,28-02-2016,Retail Domestic
3528-9470-0050-0459,Cashback,1132400,IDR,9098,01-02-2016,Online Transaction
3528-9470-0056-0270,Gold,1546900,IDR,1166,20-02-2016,Online Transaction
3528-9470-0056-0408,Gold,348900,IDR,4686,26-02-2016,Online Transaction
3528-9470-0056-0750,Classic,696700,SGD,2278,03-02-2016,Online Transaction
3528-9470-0056-0191,Cashback,809600,IDR,1022,24-02-2016,Retail Foreign
3528-9470-0059-0929,Gold,857900,IDR,1232,20-02-2016,Retail Domestic
3528-9470-0058-0021,Gold,1914800,IDR,3584,23-02-2016,Retail Domestic
3528-9470-0050-0358,Gold,1979500,IDR,1196,24-02-2016,Retail Foreign
3528-9470-0059-0477,Gold,1408100,IDR,867,07-02-2016,Retail Foreign
3528-9470-0051-0864,Cashback,149200,IDR,4797,24-02-2016,Retail Foreign
3528-9470-0052-0642,Platinum,1277900,IDR,4895,28-02-2016,Online Transaction
3528-9470-0051-0821,Platinum,736300,IDR,1490,06-02-2016,Retail Domestic
3528-9470-0050-0495,Classic,1165900,IDR,8608,12-02-2016,Online Transaction
3528-9470-0050-0660,Classic,1348600,IDR,5424,02-02-2016,Online Transaction
3528-9470-0056-0550,Platinum,739100,IDR,112,27-02-2016,Retail Foreign
3528-9470-0055-0640,Platinum,1632300,IDR,7972,07-02-2016,Retail Domestic
3528-9470-0058-0748,Classic,1136800,IDR,5662,15-02-2016,Retail Foreign
3528-9470-0057-0858,Cashback,1916300,IDR,5010,05-02-2016,Retail Domestic
3528-9470-0058-0599,Cashback,82100,IDR,3076,07-02-2016,Online Transaction
3528-9470-0052-0519,Gold,962600,IDR,5750,23-02-2016,Retail Foreign
3528-9470-0057-0569,Platinum,1615000,SGD,4153,03-02-2016,Retail Domestic
3528-9470-0056-0450,Platinum,1591900,IDR,8013,02-02-2016,Retail Domestic
3528-9470-0055-0724,Classic,212300,IDR,1005,26-02-2016,Retail Domestic
3528-9470-0059-0864,Gold,1608400,IDR,2987,16-02-2016,Online Transaction
3528-9470-0051-0619,Cashback,1046300,IDR,3863,27-02-2016,Retail Foreign
3528-9470-0053-0381,Gold,1679700,IDR,8580,06-02-2016,Retail Domestic
3528-9470-0053-0438,Gold,1321700,IDR,2580,04-02-2016,Retail Foreign
3528-9470-0055-0286,Gold,630400,SGD,270,25-02-2016,Online Transaction
3528-9470-0056-0387,Cashback,1407800,IDR,8355,21-02-2016,Retail Domestic
3528-9470-0058-0051,Platinum,850300,IDR,8450,24-02-2016,Retail Domestic
3528-9470-0054-0331,Classic,1551900,IDR,3177,13-02-2016,Retail Foreign
3528-9470-0057-0097,Cashback,1240200,IDR,230,14-02-2016,Retail Domestic
3528-9470-0058-0688,Platinum,154200,IDR,5592,15-02-2016,Retail Domestic
3528-9470-0051-0811,Cashback,1391400,IDR,8816,25-02-2016,Retail Domestic
3528-9470-0053-0570,Platinum,135100,IDR,9275,20-02-2016,Online Transaction
3528-9470-0057-0813,Classic,1388600,IDR,589,14-02-2016,Retail Foreign
3528-9470-0055-0170,Gold,572400,IDR,7737,07-02-2016,Retail Foreign
3528-9470-0059-0467,Platinum,34200,IDR,4556,26-02-2016,Retail Domestic
3528-9470-0050-0404,Platinum,1031500,IDR,8427,19-02-2016,Online Transaction
3528-9470-0050-0653,Cashback,761800,IDR,8508,28-02-2016,Online Transaction
3528-9470-0057-0803,Platinum,742900,IDR,8098,13-02-2016,Retail Foreign
3528-9470-0056-0778,Classic,1169100,IDR,9236,16-02-2016,Retail Foreign
3528-9470-0050-0655,Platinum,1144900,IDR,7871,16-02-2016,Online Transaction
3528-9470-0058-0041,Platinum,315200,IDR,496,28-02-2016,Retail Foreign
3528-9470-0056-0391,Gold,909400,IDR,6724,03-02-2016,Retail Foreign
3528-9470-0055-0954,Gold,707200,IDR,6730,26-02-2016,Retail Foreign
3528-9470-0058-0228,Gold,925800,IDR,9233,19-02-2016,Online Transaction
3528-9470-0059-0101,Classic,314200,IDR,7777,08-02-2016,Retail Domestic
3528-9470-0054-0062,Gold,1394900,IDR,493,23-02-2016,Retail Foreign
3528-9470-0055-0160,Classic,290900,IDR,9364,11-02-2016,Retail Foreign
3528-9470-0057-0604,Platinum,1541800,IDR,4531,28-02-2016,Retail Domestic
3528-9470-0052-0162,Gold,862800,IDR,5176,12-02-2016,Retail Foreign
3528-9470-0054-0773,Cashback,1016600,IDR,3971,09-02-2016,Retail Foreign
3528-9470-0054-0014,Cashback,110600,IDR,4805,08-02-2016,Retail Foreign
3528-9470-0052-0340,Cashback,555600,SGD,2955,20-02-2016,Retail Foreign
3528-9470-0057-0256,Cashback,940000,SGD,1224,15-02-2016,Retail Foreign
3528-9470-0052-0811,Cashback,1967200,IDR,6361,22-02-2016,Retail Domestic
3528-9470-0057-0086,Cashback,180200,IDR,9465,01-02-2016,Retail Domestic
3528-9470-0052-0575,Classic,40300,IDR,3199,04-02-2016,Online Transaction
3528-9470-0054-0618,Gold,1913000,IDR,7531,20-02-2016,Retail Domestic
3528-9470-0055-0289,Cashback,1264200,SGD,6565,01-02-2016,Retail Domestic
3528-9470-0057-0401,Cashback,118800,IDR,1189,23-02-2016,Retail Domestic
3528-9470-0050-0524,Platinum,1262800,IDR,6038,10-02-2016,Online Transaction
3528-9470-0051-0185,Cashback,1598500,IDR,1059,18-02-2016,Retail Domestic
3528-9470-0050-0649,Cashback,606800,IDR,3273,12-02-2016,Retail Domestic
3528-9470-0055-0935,Platinum,1421000,SGD,5806,07-02-2016,Retail Foreign
3528-9470-0052-0980,Cashback,1853600,IDR,865,09-02-2016,Retail Domestic
3528-9470-0050-0099,Gold,761300,IDR,2387,09-02-2016,Retail Foreign
3528-9470-0058-0161,Classic,809900,IDR,6354,27-02-2016,Retail Domestic
3528-9470-0058-0120,Classic,274100,IDR,6134,11-02-2016,Online Transaction
3528-9470-0050-0815,Classic,1435300,IDR,1936,21-02-2016,Retail Foreign
3528-9470-0050-0204,Cashback,160600,IDR,4845,08-02-2016,Retail Foreign
3528-9470-0058-0424,Classic,715700,IDR,3274,02-02-2016,Retail Domestic
3528-9470-0053-0337,Cashback,772800,IDR,4865,26-02-2016,Retail Domestic
3528-9470-0058-0478,Gold,1778100,IDR,1769,12-02-2016,Retail Domestic
3528-9470-0052-0547,Platinum,83100,IDR,698,26-02-2016,Online Transaction
3528-9470-0055-0863,Gold,583400,IDR,3622,28-02-2016,Online Transaction
3528-9470-0052-0424,Gold,771800,IDR,4589,10-02-2016,Retail Domestic
3528-9470-0056-0498,Platinum,1482300,IDR,2655,12-02-2016,Retail Foreign
3528-9470-0055-0880,Cashback,374400,IDR,234,14-02-2016,Retail Foreign
3528-9470-0050-0232,Cashback,1995500,IDR,801,27-02-2016,Retail Foreign
3528-9470-0058-0169,Classic,125400,IDR,9125,16-02-2016,Retail Foreign
3528-9470-0055-0980,Classic,1109200,IDR,3196,21-02-2016,Online Transaction
3528-9470-0052-0154,Platinum,967600,IDR,5871,27-02-2016,Retail Domestic
3528-9470-0050-0115,Platinum,302000,IDR,2349,28-02-2016,Retail Domestic
3528-9470-0057-0817,Gold,1465200,IDR,8284,19-02-2016,Retail Foreign
3528-9470-0052-0109,Cashback,848800,IDR,6147,02-02-2016,Online Transaction
3528-9470-0051-0028,Platinum,919200,IDR,7573,18-02-2016,Retail Domestic
3528-9470-0051-0422,Classic,1442700,IDR,5828,12-02-2016,Retail Domestic
3528-9470-0059-0562,Cashback,1524400,IDR,2871,18-02-2016,Retail Foreign
3528-9470-0058-0646,Classic,675700,SGD,214,18-02-2016,Retail Foreign
3528-9470-0055-0361,Cashback,1923100,IDR,9033,21-02-2016,Online Transaction
3528-9470-0051-0892,Gold,1455500,IDR,5479,04-02-2016,Retail Domestic
3528-9470-0055-0053,Gold,870600,IDR,3650,26-02-2016,Retail Foreign
3528-9470-0057-0433,Platinum,1001300,IDR,1042,04-02-2016,Retail Domestic
3528-9470-0053-0716,Cashback,381100,IDR,8890,18-02-2016,Retail Domestic
3528-9470-0059-0592,Platinum,313700,IDR,1252,28-02-2016,Retail Domestic
3528-9470-0059-0893,Platinum,205400,IDR,4268,25-02-2016,Retail Foreign
3528-9470-0056-0886,Cashback,1835100,IDR,9342,02-02-2016,Online Transaction
3528-9470-0059-0859,Gold,1862400,IDR,3236,06-02-2016,Retail Foreign
3528-9470-0056-0416,Platinum,340400,IDR,720,02-02-2016,Retail Domestic
3528-9470-0059-0136,Cashback,1142100,SGD,3895,15-02-2016,Online Transaction
3528-9470-0059-0504,Platinum,452000,IDR,9262,06-02-2016,Online Transaction
3528-9470-0051-0260,Gold,238200,IDR,9443,07-02-2016,Retail Domestic
3528-9470-0054-0588,Classic,1139800,IDR,4443,24-02-2016,Online Transaction
3528-9470-0053-0792,Cashback,1510000,IDR,3816,04-02-2016,Retail Domestic
3528-9470-0050-0360,Cashback,1498400,IDR,7005,13-02-2016,Retail Domestic
3528-9470-0054-0590,Cashback,1097300,IDR,7126,01-02-2016,Online Transaction
3528-9470-0057-0159,Classic,996400,SGD,3148,25-02-2016,Retail Foreign
3528-9470-0054-0321,Gold,1107000,IDR,6399,26-02-2016,Retail Domestic
3528-9470-0051-0608,Gold,1724400,IDR,5529,02-02-2016,Retail Domestic
3528-9470-0056-0225,Gold,1875200,IDR,4575,23-02-2016,Retail Foreign
3528-9470-0059-0509,Platinum,762000,IDR,5698,22-02-2016,Retail Domestic
3528-9470-0057-0137,Gold,1979700,IDR,6956,14-02-2016,Retail Domestic
3528-9470-0054-0979,Classic,1085100,IDR,550,15-02-2016,Retail Domestic
3528-9470-0052-0745,Cashback,344000,IDR,3396,24-02-2016,Online Transaction
3528-9470-0058-0845,Gold,279800,IDR,3133,13-02-2016,Retail Foreign
3528-9470-0059-0109,Gold,1240400,IDR,6911,16-02-2016,Retail Foreign
3528-9470-0058-0281,Gold,408000,IDR,7325,14-02-2016,Retail Domestic
3528-9470-0053-0430,Cashback,1608200,IDR,3391,07-02-2016,Retail Domestic
3528-9470-0051-0702,Classic,1276200,IDR,1376,02-02-2016,Retail Foreign
3528-9470-0051-0058,Classic,301900,IDR,931,20-02-2016,Retail Domestic
3528-9470-0053-0902,Platinum,1548600,IDR,4573,19-02-2016,Retail Domestic
3528-9470-0050-0765,Platinum,1718000,IDR,338,08-02-2016,Retail Foreign
3528-9470-0057-0445,Gold,799800,IDR,8946,21-02-2016,Retail Foreign
3528-9470-0055-0257,Gold,680300,IDR,4291,21-02-2016,Retail Foreign
3528-9470-0057-0307,Platinum,83400,SGD,3872,09-02-2016,Retail Foreign
3528-9470-0056-0939,Platinum,1630500,IDR,5081,09-02-2016,Retail Domestic
3528-9470-0057-0765,Classic,1078300,IDR,8110,10-02-2016,Retail Foreign
3528-9470-0057-0933,Classic,294300,IDR,6867,16-02-2016,Retail Foreign
3528-9470-0057-0540,Gold,390600,IDR,7779,06-02-2016,Retail Foreign
3528-9470-0055-0343,Gold,1768600,IDR,8165,09-02-2016,Retail Foreign
3528-9470-0052-0183,Platinum,1962600,IDR,4150,26-02-2016,Retail Domestic
3528-9470-0055-0767,Gold,213000,IDR,5237,10-02-2016,Retail Foreign
3528-9470-0059-0722,Classic,1377600,IDR,8213,11-02-2016,Retail Domestic
3528-9470-0057-0070,Classic,1056800,IDR,3658,05-02-2016,Retail Domestic
3528-9470-0057-0546,Platinum,1828700,SGD,1250,24-02-2016,Online Transaction
3528-9470-0059-0392,Cashback,1950300,IDR,8752,28-02-2016,Online Transaction
3528-9470-0057-0552,Classic,616600,IDR,6123,26-02-2016,Retail Foreign
3528-9470-0056-0419,Classic,434700,IDR,5871,07-02-2016,Online Transaction
3528-9470-0056-0531,Classic,966800,SGD,9150,08-02-2016,Retail Domestic
3528-9470-0054-0894,Cashback,1277500,IDR,619,12-02-2016,Retail Foreign
3528-9470-0055-0810,Gold,968100,IDR,5132,21-02-2016,Online Transaction
3528-9470-0055-0389,Gold,898600,IDR,2159,23-02-2016,Retail Domestic
3528-9470-0054-0142,Gold,1487900,IDR,4826,20-02-2016,Retail Foreign
3528-9470-0055-0313,Platinum,443200,IDR,5519,17-02-2016,Online Transaction
3528-9470-0056-0850,Platinum,1780600,IDR,7542,20-02-2016,Retail Foreign
3528-9470-0057-0184,Platinum,49300,IDR,2783,26-02-2016,Retail Foreign
3528-9470-0051-0212,Cashback,1758400,IDR,702,22-02-2016,Retail Domestic
3528-9470-0052-0141,Cashback,990700,IDR,8084,21-02-2016,Retail Foreign
3528-9470-0051-0107,Gold,539000,SGD,3234,14-02-2016,Online Transaction
3528-9470-0055-0712,Platinum,1079200,IDR,7913,09-02-2016,Retail Domestic
3528-9470-0055-0901,Platinum,1281300,IDR,1587,05-02-2016,Online Transaction
3528-9470-0055-0825,Classic,1052400,IDR,6308,14-02-2016,Retail Domestic
3528-9470-0051-0593,Classic,980000,IDR,8288,10-02-2016,Retail Domestic
3528-9470-0053-0081,Classic,364700,SGD,5415,07-02-2016,Retail Foreign
3528-9470-0056-0198,Gold,105800,IDR,1873,15-02-2016,Retail Foreign
3528-9470-0059-0263,Gold,1102700,IDR,1042,27-02-2016,Retail Foreign
3528-9470-0054-0398,Cashback,1805300,IDR,1802,03-02-2016,Retail Domestic
3528-9470-0053-0105,Platinum,1428600,IDR,8866,18-02-2016,Retail Domestic
3528-9470-0056-0421,Gold,723900,IDR,4022,22-02-2016,Online Transaction
3528-9470-0059-0307,Classic,257400,IDR,6795,08-02-2016,Retail Foreign
3528-9470-0059-0190,Classic,1811300,IDR,7125,06-02-2016,Retail Domestic
3528-9470-0051-0800,Cashback,1537400,IDR,3266,18-02-2016,Retail Domestic
3528-9470-0050-0713,Platinum,514600,IDR,1554,05-02-2016,Retail Domestic
3528-9470-0058-0263,Gold,1031500,IDR,8089,21-02-2016,Retail Domestic
3528-9470-0053-0718,Classic,1538000,SGD,5002,05-02-2016,Retail Domestic
3528-9470-0059-0885,Gold,688300,IDR,6725,28-02-2016,Retail Domestic
3528-9470-0059-0548,Cashback,605800,SGD,2277,10-02-2016,Retail Domestic
3528-9470-0054-0388,Platinum,663400,IDR,3399,15-02-2016,Retail Domestic
3528-9470-0053-0304,Platinum,1434000,IDR,600,15-02-2016,Online Transaction
3528-9470-0052-0283,Cashback,1142800,IDR,1965,28-02-2016,Online Transaction
3528-9470-0053-0228,Cashback,1303000,IDR,6535,07-02-2016,Retail Foreign
3528-9470-0055-0394,Gold,847900,IDR,4116,04-02-2016,Online Transaction
3528-9470-0052-0352,Platinum,519300,IDR,7678,08-02-2016,Retail Foreign
3528-9470-0053-0619,Cashback,1486900,IDR,2751,08-02-2016,Retail Domestic
3528-9470-0057-0382,Gold,1996700,IDR,6769,14-02-2016,Retail Domestic
3528-9470-0056-0947,Cashback,55700,IDR,7478,16-02-2016,Retail Foreign
3528-9470-0055-0843,Gold,1516500,IDR,6713,16-02-2016,Retail Foreign
3528-9470-0058-0722,Classic,1140900,IDR,9061,24-02-2016,Retail Domestic
3528-9470-0051-0467,Platinum,1566200,IDR,8371,22-02-2016,Retail Domestic
3528-9470-0058-0162,Gold,280900,IDR,261,15-02-2016,Retail Domestic
3528-9470-0054-0836,Cashback,557700,IDR,89,26-02-2016,Online Transaction
3528-9470-0050-0123,Platinum,1384400,IDR,2497,22-02-2016,Online Transaction
3528-9470-0055-0269,Cashback,1271300,IDR,5574,17-02-2016,Retail Foreign
3528-9470-0054-0112,Cashback,355600,IDR,2726,19-02-2016,Retail Foreign
3528-9470-0052-0968,Gold,1270900,IDR,3368,23-02-2016,Retail Foreign
3528-9470-0055-0557,Gold,910800,SGD,885,20-02-2016,Retail Foreign
3528-9470-0050-0402,Cashback,181800,IDR,7046,17-02-2016,Retail Domestic
3528-9470-0059-0320,Gold,1702500,IDR,1299,06-02-2016,Online Transaction
3528-9470-0058-0954,Platinum,1502500,IDR,1048,04-02-2016,Retail Foreign
3528-9470-0056-0463,Platinum,1827700,IDR,1604,03-02-2016,Retail Domestic
3528-9470-0050-0807,Gold,1054100,IDR,7038,18-02-2016,Online Transaction
3528-9470-0050-0264,Gold,654400,IDR,6717,06-02-2016,Online Transaction
3528-9470-0053-0088,Classic,437700,IDR,8859,12-02-2016,Online Transaction
3528-9470-0050-0481,Platinum,235800,IDR,3040,13-02-2016,Online Transaction
3528-9470-0050-0255,Classic,785200,IDR,6246,15-02-2016,Retail Foreign
3528-9470-0050-0872,Platinum,1172200,SGD,910,18-02-2016,Retail Foreign
3528-9470-0054-0742,Cashback,249000,IDR,5844,08-02-2016,Online Transaction
3528-9470-0050-0956,Cashback,1185200,IDR,2,01-02-2016,Online Transaction
3528-9470-0054-0844,Cashback,1264500,IDR,6634,13-02-2016,Retail Domestic
3528-9470-0050-0029,Classic,199000,SGD,9357,24-02-2016,Retail Foreign
3528-9470-0059-0865,Platinum,281100,IDR,1387,03-02-2016,Retail Domestic
3528-9470-0053-0434,Classic,298500,IDR,438,04-02-2016,Online Transaction
3528-9470-0052-0501,Cashback,823500,IDR,8621,28-02-2016,Retail Domestic
3528-9470-0058-0072,Cashback,1373100,IDR,5351,12-02-2016,Retail Domestic
3528-9470-0053-0485,Cashback,1684100,IDR,443,01-02-2016,Online Transaction
3528-9470-0053-0167,Platinum,1712400,IDR,6646,07-02-2016,Online Transaction
3528-9470-0050-0478,Classic,111700,IDR,1168,06-02-2016,Retail Foreign
3528-9470-0050-0289,Platinum,1377000,IDR,6027,13-02-2016,Retail Domestic
3528-9470-0053-0208,Gold,603800,IDR,9012,02-02-2016,Retail Domestic
3528-9470-0058-0609,Cashback,695600,SGD,8322,17-02-2016,Online Transaction
3528-9470-0051-0860,Classic,511500,IDR,1579,06-02-2016,Retail Domestic
3528-9470-0050-0423,Cashback,665800,IDR,310,07-02-2016,Retail Domestic
3528-9470-0051-0718,Platinum,1770200,IDR,4104,04-02-2016,Online Transaction
3528-9470-0050-0914,Cashback,596000,IDR,6377,02-02-2016,Retail Domestic
3528-9470-0053-0056,Classic,1059700,IDR,2979,04-02-2016,Retail Domestic
3528-9470-0050-0170,Cashback,761100,SGD,2319,02-02-2016,Online Transaction
3528-9470-0051-0277,Gold,742200,IDR,762,03-02-2016,Retail Foreign
3528-9470-0058-0445,Gold,433100,IDR,1250,09-02-2016,Retail Domestic
3528-9470-0052-0305,Platinum,1836400,IDR,9373,11-02-2016,Retail Domestic
3528-9470-0058-0680,Cashback,54100,IDR,2992,09-02-2016,Retail Foreign
3528-9470-0054-0226,Gold,481200,IDR,7824,07-02-2016,Retail Domestic
3528-9470-0057-0263,Gold,899900,IDR,2527,21-02-2016,Retail Foreign
3528-9470-0051-0175,Gold,1882400,IDR,6801,21-02-2016,Retail Domestic
3528-9470-0052-0053,Platinum,54800,IDR,9294,20-02-2016,Online Transaction
3528-9470-0052-0483,Gold,561100,IDR,4991,08-02-2016,Online Transaction
3528-9470-0053-0636,Platinum,911200,IDR,3047,21-02-2016,Retail Domestic
3528-9470-0056-0061,Cashback,1592600,IDR,3136,20-02-2016,Retail Domestic
3528-9470-0055-0846,Cashback,199800,IDR,567,24-02-2016,Retail Domestic
3528-9470-0054-0045,Platinum,806900,IDR,7483,10-02-2016,Online Transaction
3528-9470-0053-0531,Platinum,619500,IDR,2722,16-02-2016,Retail Domestic
3528-9470-0054-0684,Cashback,1628400,IDR,3966,04-02-2016,Retail Foreign
3528-9470-0050-0566,Platinum,1116900,IDR,882,24-02-2016,Retail Domestic
3528-9470-0058-0485,Cashback,1449200,IDR,493,05-02-2016,Online Transaction
3528-9470-0053-0121,Platinum,949200,IDR,6319,26-02-2016,Online Transaction
3528-9470-0055-0598,Cashback,336700,IDR,315,07-02-2016,Online Transaction
3528-9470-0056-0175,Classic,427500,IDR,2250,01-02-2016,Retail Domestic
3528-9470-0051-0459,Cashback,1788300,IDR,8579,23-02-2016,Retail Domestic
3528-9470-0059-0283,Classic,1637000,SGD,4672,05-02-2016,Retail Domestic
3528-9470-0057-0681,Classic,1616500,SGD,6074,11-02-2016,Online Transaction
3528-9470-0052-0588,Platinum,986600,IDR,3830,04-02-2016,Retail Domestic
3528-9470-0051-0195,Gold,1343500,IDR,6450,09-02-2016,Online Transaction
3528-9470-0059-0094,Classic,1760900,IDR,5598,28-02-2016,Online Transaction
3528-9470-0052-0640,Gold,1393000,IDR,3113,19-02-2016,Retail Foreign
3528-9470-0051-0172,Platinum,1710000,IDR,6159,01-02-2016,Retail Foreign
3528-9470-0052-0003,Classic,1502300,IDR,2554,18-02-2016,Retail Domestic
3528-9470-0059-0336,Gold,766100,IDR,910,15-02-2016,Retail Domestic
3528-9470-0053-0512,Cashback,459800,IDR,2383,20-02-2016,Online Transaction
3528-9470-0057-0248,Classic,838800,IDR,7748,12-02-2016,Online Transaction
3528-9470-0059-0771,Classic,1694800,IDR,1949,27-02-2016,Online Transaction
3528-9470-0057-0994,Gold,1979000,IDR,2070,20-02-2016,Online Transaction
3528-9470-0054-0159,Classic,1897900,IDR,3232,12-02-2016,Retail Domestic
3528-9470-0059-0591,Platinum,1692600,IDR,4050,18-02-2016,Retail Foreign
3528-9470-0054-0464,Gold,47200,IDR,9405,04-02-2016,Retail Domestic
3528-9470-0059-0756,Gold,697500,IDR,2464,13-02-2016,Online Transaction
3528-9470-0051-0775,Gold,1031900,IDR,2424,18-02-2016,Online Transaction
3528-9470-0056-0926,Gold,1008600,SGD,7722,10-02-2016,Online Transaction
3528-9470-0059-0625,Gold,502300,IDR,6471,22-02-2016,Retail Domestic
3528-9470-0055-0514,Cashback,640600,IDR,8318,28-02-2016,Retail Domestic
3528-9470-0051-0379,Gold,1755200,IDR,5540,24-02-2016,Retail Domestic
3528-9470-0054-0434,Platinum,1659200,IDR,4989,06-02-2016,Online Transaction
3528-9470-0055-0875,Classic,537300,IDR,6665,24-02-2016,Retail Foreign
3528-9470-0050-0861,Platinum,1043500,SGD,5713,24-02-2016,Retail Domestic
3528-9470-0052-0318,Platinum,1510800,IDR,2854,19-02-2016,Retail Foreign
3528-9470-0056-0248,Cashback,1986700,IDR,9046,22-02-2016,Online Transaction
3528-9470-0053-0416,Cashback,1269100,IDR,8867,26-02-2016,Retail Foreign
3528-9470-0053-0594,Classic,172000,IDR,5703,14-02-2016,Retail Domestic
3528-9470-0054-0771,Platinum,651000,IDR,4402,19-02-2016,Online Transaction
3528-9470-0052-0956,Gold,1556100,IDR,2213,05-02-2016,Online Transaction
3528-9470-0050-0523,Platinum,147700,IDR,424,25-02-2016,Retail Domestic
3528-9470-0051-0216,Platinum,1323100,IDR,6593,21-02-2016,Retail Domestic
3528-9470-0058-0240,Platinum,354300,IDR,1661,04-02-2016,Retail Foreign
3528-9470-0053-0096,Gold,1434400,IDR,3549,08-02-2016,Online Transaction
3528-9470-0054-0054,Gold,66400,IDR,505,07-02-2016,Online Transaction
3528-9470-0053-0427,Cashback,1413800,IDR,5918,11-02-2016,Retail Foreign
3528-9470-0058-0058,Platinum,1038900,IDR,7349,20-02-2016,Retail Foreign
3528-9470-0052-0661,Classic,988000,IDR,6268,04-02-2016,Online Transaction
3528-9470-0052-0942,Classic,1060000,IDR,1654,27-02-2016,Retail Foreign
3528-9470-0057-0637,Classic,1957100,IDR,5330,19-02-2016,Retail Domestic
3528-9470-0056-0886,Cashback,1275300,IDR,2900,11-02-2016,Retail Domestic
3528-9470-0055-0597,Classic,1148100,IDR,2741,25-02-2016,Retail Foreign
3528-9470-0059-0700,Classic,459600,IDR,8410,22-02-2016,Retail Foreign
3528-9470-0052-0454,Platinum,635500,IDR,8377,23-02-2016,Retail Domestic
3528-9470-0059-0213,Classic,1174700,IDR,1938,27-02-2016,Online Transaction
3528-9470-0053-0303,Classic,212400,IDR,2400,13-02-2016,Retail Domestic
3528-9470-0059-0918,Classic,1506700,SGD,2536,19-02-2016,Retail Foreign
3528-9470-0055-0192,Cashback,1282700,IDR,1709,12-02-2016,Retail Foreign
3528-9470-0053-0856,Platinum,306400,IDR,2488,05-02-2016,Retail Foreign
3528-9470-0057-0131,Gold,95100,IDR,4664,09-02-2016,Retail Domestic
3528-9470-0056-0764,Classic,572300,IDR,5308,21-02-2016,Retail Domestic
3528-9470-0056-0366,Gold,481200,IDR,4945,09-02-2016,Retail Domestic
3528-9470-0056-0459,Classic,91500,IDR,7835,05-02-2016,Retail Foreign
3528-9470-0050-0886,Cashback,1134700,IDR,2635,14-02-2016,Retail Foreign
3528-9470-0051-0485,Gold,746200,IDR,134,12-02-2016,Online Transaction
3528-9470-0053-0196,Cashback,529300,IDR,9270,26-02-2016,Retail Domestic
3528-9470-0059-0996,Platinum,725100,IDR,2410,23-02-2016,Retail Foreign
3528-9470-0051-0326,Cashback,1378100,IDR,8103,22-02-2016,Retail Domestic
3528-9470-0056-0905,Cashback,51600,IDR,9050,03-02-2016,Online Transaction
3528-9470-0056-0104,Platinum,1014100,IDR,3618,23-02-2016,Retail Foreign
3528-9470-0052-0269,Gold,585000,IDR,5791,15-02-2016,Retail Foreign
3528-9470-0059-0663,Classic,343300,IDR,3168,15-02-2016,Retail Foreign
3528-9470-0050-0929,Classic,58500,IDR,1130,21-02-2016,Retail Domestic
3528-9470-0053-0216,Cashback,832900,IDR,3236,06-02-2016,Online Transaction
3528-9470-0058-0405,Classic,118700,IDR,5980,06-02-2016,Retail Foreign
3528-9470-0055-0062,Classic,1289800,IDR,7848,21-02-2016,Retail Domestic
3528-9470-0053-0035,Cashback,1063700,IDR,2126,16-02-2016,Online Transaction
3528-9470-0055-0860,Gold,711500,IDR,4845,13-02-2016,Retail Foreign
3528-9470-0051-0364,Gold,257800,IDR,8665,25-02-2016,Retail Foreign
3528-9470-0056-0139,Classic,54700,SGD,8034,25-02-2016,Online Transaction
3528-9470-0051-0784,Gold,1749300,IDR,7617,20-02-2016,Online Transaction
3528-9470-0059-0068,Gold,250800,IDR,996,26-02-2016,Online Transaction
3528-9470-0055-0430,Cashback,1329400,SGD,3640,23-02-2016,Retail Domestic
3528-9470-0059-0467,Gold,258900,IDR,8896,20-02-2016,Retail Foreign
3528-9470-0053-0313,Platinum,1327700,IDR,2685,08-02-2016,Retail Domestic
3528-9470-0057-0075,Classic,1440000,IDR,6261,05-02-2016,Retail Foreign
3528-9470-0059-0718,Cashback,475400,IDR,9340,13-02-2016,Retail Foreign
3528-9470-0055-0068,Gold,1148300,IDR,5441,13-02-2016,Retail Foreign
3528-9470-0052-0837,Cashback,195200,IDR,2901,06-02-2016,Retail Domestic
3528-9470-0057-0819,Gold,727600,IDR,558,27-02-2016,Retail Foreign
3528-9470-0058-0668,Classic,1509200,IDR,6105,26-02-2016,Retail Foreign
3528-9470-0055-0920,Gold,1854500,IDR,2782,14-02-2016,Online Transaction
3528-9470-0055-0150,Platinum,1081900,IDR,2982,15-02-2016,Retail Foreign
